"barcode","cas","prefix","name","description","container_size","size_unit","date_purchased","date_disposed","parent_location","location","haz_substance","un_number","dg_class_1","dg_class_2","dg_class_3","packing_group","schedule","supplier"
"100010011300","100-54-9","3-","pyridinecarbonitrile",,100,"gram","2019-10-30 08:00:31",,"Harmful","H18",True,"",,,,,,
"100010070800","500-22-1","3-","pyridinecarboxaldehyde",,25,"gram","2019-10-30 08:00:31",,"Fridge","Shelf 2 Box 1",True,"1989","3",,,"III",,
"100010073500","1121-60-4","2-","pyridinecarboxaldehyde",,25,"gram","2019-10-30 08:00:32",,"Fridge","Shelf 3 Box 1",True,"1989","3",,,,,
"100010073501","1121-60-4","2-","pyridinecarboxaldehyde",,100,"gram","2019-10-30 08:00:32",,"Fridge","Shelf 3 Box 1",True,"1989","3",,,,,
"100010073600","872-85-5","4-","pyridinecarboxaldehyde",,25,"gram","2019-10-30 08:00:33",,"Fridge","Shelf 3 Box 1",True,"",,,,"III",,
"100010073601","872-85-5","4-","pyridinecarboxaldehyde",,25,"gram","2019-10-30 08:00:33",,"Fridge","Shelf 3 Box 1",True,"",,,,"III",,
"100010073602","872-85-5","4-","pyridinecarboxaldehyde",,25,"gram","2019-10-30 08:00:34",,"Fridge","Shelf 3 Box 1",True,"",,,,"III",,
"100010011400","89-00-9","2,3-","pyridinedicarboxylic acid",,25,"gram","2019-10-30 08:00:34",,"Harmful","H19",False,"",,,,,,
"100010089500","499-83-2","2,6-","pyridinedicarboxylic acid",,100,"gram","2019-10-30 08:00:35",,"Harmful","H14",True,"",,,,,,
"100010116800","1195-59-1","2,6-","pyridinedimethanol",,25,"gram","2019-10-30 08:00:35",,"Harmful","H7",False,"",,,,,,
"100010089600","2859-68-9","2-","pyridinepropanol",,25,"gram","2019-10-30 08:00:36",,"Harmful","H14",True,"",,,,,,
"100010062400","24057-28-1","","pyridinium 4-toluenesulphonate",,25,"gram","2019-10-30 08:00:36",,,"Freezer 1",True,"",,,,,,
"100010079400","15439-16-4","1,4,8,12-","tetraazacyclopentadecane",,5,"gram","2019-10-30 08:00:37",,"Harmful","Dessicator",False,"",,,,,,
"100010127800","67-66-3","","chloroform",,15,"","2019-10-30 08:00:37",,,"Non-flammable solvents",True,"1888","6.1",,,"III",,
"100010127900","75-09-2","","dichloromethane",,15,"","2019-10-30 08:00:38",,,"Non-flammable solvents",True,"1593","6.1",,,"III",,
"100010011500","586-98-1","2-","pyridylcarbinol",,25,"gram","2019-10-30 08:00:38",,"Harmful","H19",True,"",,,,"II",,
"100010011600","14080-23-0","2-","pyrimidinecarbonitrile",,25,"gram","2019-10-30 08:00:39",,"Harmful","H19",True,"",,,,,,
"100010071400","109-97-7","","pyrrole",,100,"milliliter","2019-10-30 08:00:39",,"Fridge","Shelf 2 Box 2",True,"1992","3","6.1",,,,
"100010071401","109-97-7","","pyrrole",,100,"milliliter","2019-10-30 08:00:40",,"Fridge","Shelf 2 Box 2",True,"1992","3","6.1",,,,
